,Democrats_12(Votes),Republicans_12(Votes),Democrats_16(Votes),Republicans_16(Votes),Fips
595,8072.0,8884.0,10251.0,7160.0,49043
596,4524.0,14268.0,4015.0,9693.0,49045
597,735.0,2144.0,453.0,2572.0,51021
598,3909.0,6533.0,2636.0,8206.0,18175
599,130897.0,68431.0,116896.0,75565.0,18089
600,2278.0,4860.0,1412.0,5749.0,17149
601,7969.0,19591.0,6037.0,23671.0,18109
602,61732.0,55138.0,52595.0,53922.0,17201
603,4853.0,8547.0,3741.0,10127.0,18151
604,9589.0,15151.0,7029.0,17009.0,18053
605,281.0,1049.0,160.0,1048.0,20049
606,61551.0,43900.0,55828.0,50388.0,23031
607,6549.0,7298.0,4877.0,9090.0,26007
608,3272.0,4901.0,2279.0,6213.0,26079
609,2652.0,3397.0,2085.0,3740.0,26097
610,349002.0,296514.0,342976.0,289127.0,26125
611,1586.0,1906.0,1175.0,2069.0,26131
612,20745.0,31155.0,21508.0,29057.0,27019
613,2751.0,2248.0,1679.0,2962.0,27151
614,1258.0,1884.0,893.0,2129.0,27167
615,3539.0,6186.0,2567.0,6981.0,29007
616,3667.0,9832.0,2710.0,11427.0,29009
617,39847.0,37404.0,41072.0,36146.0,29019
618,1212.0,3030.0,780.0,3462.0,29079
619,7667.0,12763.0,5924.0,13702.0,29101
620,353.0,1255.0,216.0,1486.0,29129
621,4275.0,5815.0,3088.0,7103.0,29177
622,14988.0,48444.0,13741.0,46168.0,28121
623,2003.0,5420.0,1400.0,4810.0,28131
624,975.0,1673.0,737.0,1786.0,30073
625,1385.0,2337.0,886.0,2697.0,30105
626,1738.0,3225.0,1999.0,3779.0,5021
627,5411.0,3210.0,4772.0,3172.0,1065
628,5239.0,18331.0,3682.0,21779.0,1049
629,4925.0,14666.0,4194.0,15825.0,1031
630,26076.0,49299.0,24441.0,54164.0,37097
631,14032.0,15060.0,10828.0,16325.0,38035
632,393.0,870.0,179.0,1106.0,38043
633,254.0,1584.0,171.0,1621.0,31029
634,26671.0,43213.0,27704.0,44649.0,31153
635,728.0,1874.0,490.0,1993.0,31169
636,93.0,345.0,62.0,377.0,31183
637,1373.0,4874.0,1181.0,4686.0,31185
638,4022.0,9251.0,2776.0,7560.0,35009
639,15787.0,21954.0,11215.0,25091.0,36101
640,5661.0,10348.0,3585.0,11884.0,36121
641,5658.0,8257.0,3690.0,9136.0,39069
642,2700.0,14407.0,2289.0,14761.0,19167
643,1442.0,2306.0,1356.0,2623.0,13183
644,14571.0,65908.0,23427.0,69801.0,13117
645,7653.0,11156.0,7138.0,11225.0,13275
646,50666.0,23698.0,49942.0,20993.0,19103
647,5732.0,4492.0,3666.0,5591.0,19065
648,5274.0,16247.0,4213.0,18938.0,13295
649,9514.0,13422.0,8025.0,14344.0,17141
650,1029.0,1492.0,656.0,1942.0,17059
651,612.0,510.0,461.0,575.0,13239
652,7059.0,5209.0,6418.0,5456.0,22093
653,5692.0,6922.0,5382.0,6926.0,22121
654,48843.0,14252.0,43540.0,16799.0,25003
655,8808.0,11339.0,7865.0,10098.0,24041
656,7451.0,45513.0,6950.0,48797.0,22063
657,9971.0,21306.0,8255.0,26210.0,21029
658,612.0,4365.0,482.0,4889.0,21109
659,6001.0,14233.0,6144.0,15474.0,21113
660,2592.0,4197.0,1970.0,4944.0,21161
661,17147.0,8250.0,12196.0,5315.0,4001
662,6849.0,3024.0,7239.0,2522.0,8097
663,1314.0,1996.0,1156.0,2001.0,5099
664,568.0,2724.0,433.0,2782.0,8103
665,512440.0,582332.0,556544.0,472669.0,6059
666,5202.0,2598.0,4292.0,2443.0,5107
667,1298.0,883.0,1178.0,829.0,13037
668,98263.0,112427.0,89998.0,141943.0,12101
669,897.0,2631.0,507.0,2378.0,5127
670,459.0,924.0,371.0,958.0,51091
671,8761.0,11802.0,7673.0,11971.0,51093
672,2684.0,2969.0,2226.0,3206.0,51111
673,2417.0,5622.0,1768.0,6454.0,51141
674,18711.0,31624.0,16787.0,30857.0,51161
675,2576.0,1671.0,2069.0,1785.0,51181
676,5015.0,2147.0,5810.0,1323.0,51610
677,5094.0,4946.0,5161.0,4786.0,51840
678,1998.0,2725.0,1315.0,3516.0,54007
679,13568.0,17985.0,11306.0,19648.0,54011
680,2227.0,4383.0,1435.0,5257.0,54043
681,1583.0,5769.0,1061.0,6527.0,54109
682,2110.0,4148.0,1279.0,4409.0,56007
683,794.0,3014.0,532.0,2911.0,56043
684,,,,,2275
685,4662.0,11177.0,3245.0,13346.0,40079
686,12845.0,14673.0,10355.0,17699.0,41011
687,319.0,678.0,202.0,726.0,41055
688,21971.0,26018.0,17826.0,34388.0,42051
689,78283.0,66874.0,77087.0,70285.0,42077
690,5685.0,13120.0,4630.0,15613.0,42099
691,35888.0,25366.0,33511.0,27074.0,44009
692,10318.0,14746.0,8845.0,16770.0,45059
693,6233.0,11296.0,4718.0,13213.0,47043
694,15321.0,43562.0,11910.0,45577.0,47163
695,14695.0,36109.0,14356.0,39304.0,47189
696,267.0,1297.0,191.0,1267.0,48023
697,264856.0,241617.0,319191.0,240161.0,48029
698,2674.0,2716.0,1876.0,2409.0,6105
699,6196.0,10699.0,5667.0,10201.0,5139
700,16945.0,19884.0,15362.0,18165.0,4017
701,13905.0,19246.0,12108.0,20596.0,1121
702,18059.0,23352.0,18336.0,20586.0,4027
703,18546.0,29497.0,15291.0,25036.0,4003
704,3772.0,11159.0,2925.0,12225.0,5009
705,4633.0,5521.0,4320.0,5347.0,5103
706,3945.0,3808.0,3537.0,3930.0,12065
707,2992.0,1154.0,2960.0,1030.0,8113
708,15489.0,12794.0,15300.0,12471.0,8067
709,16966.0,15008.0,19530.0,14272.0,8014
710,6671.0,21490.0,6861.0,25695.0,12131
711,25957.0,19768.0,21776.0,25738.0,9015
712,508312.0,244101.0,546956.0,258521.0,12011
713,291.0,344.0,237.0,344.0,8079
714,239104.0,213258.0,233327.0,238746.0,12103
715,58042.0,52459.0,53448.0,48977.0,22017
716,2478.0,1508.0,1838.0,1059.0,22035
717,3154.0,2000.0,2744.0,1927.0,22065
718,3173.0,12150.0,2665.0,13471.0,22115
719,2471.0,4556.0,2031.0,5435.0,21097
720,1293.0,3716.0,947.0,4428.0,21031
721,29267.0,17401.0,30089.0,14308.0,20045
722,2617.0,6495.0,2106.0,6867.0,22003
723,3436.0,9256.0,2585.0,9999.0,18179
724,2050.0,4272.0,1464.0,4340.0,20133
725,752.0,3569.0,547.0,3809.0,21053
726,7803.0,7550.0,6358.0,9037.0,23029
727,1574.0,1866.0,1156.0,2158.0,26013
728,2687.0,3224.0,2004.0,3675.0,26071
729,21776.0,22351.0,16750.0,26428.0,26091
730,5630.0,7938.0,3763.0,8708.0,27015
731,14760.0,19415.0,10982.0,22287.0,27035
732,1730.0,1384.0,1264.0,1699.0,27107
733,551.0,1725.0,346.0,1926.0,29087
734,2184.0,5669.0,1520.0,6907.0,29157
735,3813.0,4055.0,2540.0,5495.0,29186
736,1813.0,3790.0,946.0,4640.0,29223
737,4366.0,17549.0,2919.0,15530.0,28109
738,1219.0,3029.0,786.0,3298.0,30021
739,66.0,622.0,34.0,653.0,30033
740,7019.0,4166.0,5785.0,4480.0,37007
741,10898.0,23229.0,8403.0,26499.0,37027
742,18361.0,16665.0,20953.0,17012.0,37037
743,2252.0,9265.0,2319.0,9637.0,48015
744,35512.0,49574.0,37608.0,51780.0,48027
745,32.0,324.0,31.0,330.0,48033
746,1705.0,4671.0,1491.0,5316.0,48051
747,253.0,1248.0,222.0,1258.0,48111
748,405571.0,295813.0,458845.0,261865.0,48113
749,1467.0,5122.0,1161.0,5510.0,48123
750,1965.0,10329.0,2159.0,11205.0,48143
751,751.0,3446.0,665.0,3583.0,48159
752,15744.0,33117.0,18308.0,36495.0,48187
753,67.0,431.0,40.0,454.0,48311
754,1116.0,6549.0,885.0,7526.0,48337
755,1282.0,504.0,1458.0,652.0,48377
756,308.0,1832.0,352.0,1577.0,49017
757,215.0,1089.0,271.0,959.0,49055
758,5900.0,8876.0,4986.0,9643.0,51009
759,10457.0,5565.0,9531.0,6125.0,13179
760,4081.0,4155.0,3492.0,4272.0,13205
761,302.0,2489.0,255.0,2203.0,16007
762,132509.0,159855.0,165063.0,146463.0,13135
763,2265.0,1202.0,2001.0,1196.0,13263
764,754.0,2405.0,432.0,2777.0,17047
765,18851.0,39381.0,16264.0,44449.0,16055
766,2765.0,2557.0,2165.0,2552.0,13099
767,21595.0,23136.0,18908.0,25081.0,17091
768,3554.0,2836.0,2264.0,3739.0,19037
769,4672.0,7955.0,3329.0,9382.0,18073
770,3342.0,6843.0,2279.0,8209.0,17173
771,60036.0,84613.0,55222.0,83801.0,18003
772,31725.0,39389.0,28296.0,40422.0,18163
773,216336.0,136509.0,212676.0,130228.0,18097
774,6225.0,9248.0,4231.0,11677.0,17121
775,3241.0,7484.0,2471.0,9806.0,18137
776,910.0,1587.0,528.0,1965.0,17171
777,837.0,930.0,705.0,968.0,37177
778,740.0,1377.0,500.0,1475.0,38045
779,232.0,810.0,112.0,867.0,38047
780,767.0,865.0,536.0,1025.0,38063
781,1083.0,4296.0,635.0,4616.0,31041
782,2922.0,3094.0,2904.0,4028.0,31043
783,870.0,1745.0,556.0,2041.0,31051
784,807.0,2007.0,610.0,2100.0,31059
785,790.0,1225.0,560.0,1348.0,31097
786,773.0,2349.0,550.0,2519.0,31099
787,41.0,237.0,14.0,257.0,31117
788,1191.0,2443.0,798.0,2684.0,31147
789,25380.0,15156.0,22064.0,16876.0,33005
790,14719.0,14334.0,11766.0,16256.0,34033
791,6139.0,10390.0,4473.0,11712.0,36003
792,17099.0,18122.0,12289.0,19947.0,36045
793,15268.0,12705.0,10983.0,14626.0,36105
794,6940.0,8390.0,3908.0,10381.0,39031
795,9073.0,11738.0,5981.0,13419.0,39051
796,14569.0,15008.0,9905.0,17833.0,39141
797,7266.0,10047.0,4287.0,11706.0,39171
798,845.0,2313.0,723.0,2460.0,5025
799,12192.0,18122.0,11831.0,16780.0,6101
800,2314.0,3601.0,2659.0,3551.0,6011
801,1722.0,4042.0,1472.0,4600.0,5149
802,13092.0,29169.0,12184.0,28769.0,5131
803,3053.0,7296.0,2224.0,7574.0,6035
804,1452.0,2949.0,1067.0,3470.0,5049
805,42551.0,31894.0,27945.0,27746.0,8101
806,13439.0,35391.0,11216.0,37392.0,1103
807,814.0,2699.0,601.0,2955.0,5129
808,2139.0,8773.0,1962.0,9849.0,13291
809,2864.0,3409.0,2298.0,3482.0,13191
810,22023.0,15716.0,23206.0,13463.0,13247
811,81479.0,14164.0,75908.0,11740.0,13063
812,16451.0,41765.0,18863.0,43060.0,13073
813,3196.0,10314.0,3166.0,10641.0,13177
814,4274.0,7744.0,3960.0,8304.0,13169
815,1114.0,1820.0,805.0,1984.0,13173
816,2266.0,2823.0,1490.0,3153.0,19069
817,4568.0,1506.0,3823.0,1403.0,1105
818,4374.0,5087.0,3716.0,4891.0,1013
819,396.0,1173.0,270.0,1202.0,16061
820,20807.0,25450.0,18791.0,30012.0,18019
821,10257.0,8877.0,7108.0,10556.0,19099
822,1969.0,5266.0,1314.0,5735.0,19141
823,3308.0,6338.0,2819.0,8530.0,18023
824,8663.0,6789.0,5591.0,8710.0,19179
825,1922.0,3001.0,1312.0,3431.0,19137
826,3555.0,5045.0,2252.0,6839.0,18041
827,1913.0,5032.0,1260.0,5666.0,47171
828,7834.0,20303.0,7538.0,21666.0,48005
829,3452.0,4356.0,3443.0,4743.0,48025
830,117.0,578.0,91.0,625.0,48045
831,11450.0,39318.0,14166.0,44996.0,48091
832,2033.0,3356.0,1682.0,3438.0,48145
833,2315.0,8106.0,2127.0,8648.0,48149
834,551.0,1523.0,435.0,1473.0,48153
835,2376.0,1559.0,1401.0,1232.0,48163
836,1486.0,5546.0,1257.0,5793.0,48219
837,440.0,719.0,422.0,694.0,48243
838,2798.0,4419.0,2203.0,4665.0,48395
839,2322.0,6879.0,1757.0,7171.0,48419
840,184.0,358.0,140.0,287.0,48443
841,3825.0,4529.0,3863.0,4828.0,48463
842,569.0,3777.0,379.0,3402.0,49015
843,2191.0,7220.0,3063.0,6115.0,49051
844,29757.0,23297.0,33297.0,19232.0,51003
845,3403.0,3595.0,2165.0,4873.0,51005
846,5228.0,9612.0,3772.0,11077.0,18083
847,123619.0,73392.0,110313.0,78230.0,25013
848,36975.0,37782.0,33270.0,35349.0,20177
849,56460.0,52578.0,52247.0,52019.0,18141
850,1022.0,1425.0,774.0,1549.0,21075
851,215.0,1159.0,228.0,1011.0,20081
852,1490.0,3617.0,1491.0,3025.0,20175
853,340.0,579.0,222.0,759.0,21201
854,2939.0,4617.0,2048.0,5800.0,18117
855,1351.0,3262.0,881.0,3695.0,18101
856,5240.0,5042.0,3484.0,5056.0,24039
857,667.0,2232.0,470.0,2373.0,31035
858,260.0,327.0,156.0,311.0,35021
859,1727.0,4043.0,1445.0,3865.0,35041
860,472.0,1236.0,318.0,1214.0,35059
861,6320.0,10566.0,5095.0,13320.0,32023
862,9784.0,6647.0,6760.0,7275.0,36031
863,31297.0,31820.0,22666.0,34311.0,39023
864,7732.0,10176.0,5282.0,11478.0,39039
865,77059.0,42641.0,56188.0,52808.0,39099
866,137139.0,124841.0,117661.0,120766.0,39113
867,15077.0,15492.0,8841.0,19742.0,39145
868,1243.0,3538.0,795.0,4068.0,40005
869,588806.0,96467.0,560542.0,105418.0,42101
870,73191.0,113304.0,67428.0,126933.0,42133
871,4624.0,2194.0,3886.0,2197.0,45009
872,13419.0,19333.0,13718.0,23598.0,45057
873,103989.0,53105.0,108401.0,52753.0,45079
874,556.0,804.0,340.0,974.0,46003
875,4588.0,6696.0,3174.0,7764.0,46029
876,622.0,1264.0,380.0,1433.0,46045
877,921.0,1803.0,555.0,2051.0,46057
878,10122.0,18968.0,9010.0,19201.0,47001
879,2174.0,4143.0,1566.0,5164.0,47041
880,3757.0,9921.0,2815.0,10175.0,47045
881,4088.0,5898.0,3506.0,6671.0,51163
882,3718.0,8180.0,2328.0,9516.0,51167
883,16510.0,4844.0,17865.0,2951.0,51540
884,12218.0,7763.0,11051.0,7306.0,51590
885,11489.0,14539.0,9634.0,15345.0,55015
886,3793.0,5782.0,2700.0,6210.0,55047
887,10398.0,11258.0,9458.0,13144.0,54037
888,767.0,3472.0,644.0,3409.0,56035
889,,,,,2185
890,8330.0,9534.0,6431.0,11112.0,26041
891,27913.0,26197.0,24534.0,27608.0,26045
892,4058.0,3444.0,2925.0,4019.0,26053
893,88614.0,93430.0,75499.0,93341.0,27003
894,9326.0,6969.0,6041.0,8808.0,27047
895,6968.0,11069.0,4978.0,12155.0,27085
896,11129.0,6938.0,7444.0,8826.0,27099
897,9728.0,25370.0,8468.0,26939.0,29031
898,18191.0,20650.0,16490.0,21635.0,26037
899,13038.0,10800.0,11404.0,12338.0,26073
900,17450.0,23919.0,15655.0,23877.0,26111
901,2049.0,2928.0,1286.0,3498.0,26119
902,33983.0,39271.0,24553.0,49067.0,26147
903,1865.0,2142.0,1369.0,2556.0,26153
904,595846.0,213814.0,517842.0,228908.0,26163
905,12524.0,16227.0,9279.0,18441.0,27025
906,5281.0,4951.0,4145.0,5616.0,27055
907,4676.0,6622.0,3432.0,7269.0,27057
908,756.0,1902.0,541.0,2059.0,29005
909,2474.0,4887.0,1932.0,5623.0,29053
910,4395.0,11544.0,2880.0,13888.0,29091
911,5655.0,9803.0,4047.0,10977.0,29107
912,1299.0,3165.0,794.0,3559.0,29125
913,2580.0,5758.0,1706.0,6526.0,29217
914,479.0,302.0,395.0,298.0,28055
915,4079.0,4863.0,3579.0,4775.0,28079
916,1782.0,737.0,1290.0,619.0,28125
917,764.0,2152.0,566.0,2329.0,30007
918,2860.0,1448.0,2018.0,1736.0,30023
919,110.0,351.0,71.0,365.0,30037
920,1289.0,3130.0,1175.0,3280.0,30057
921,13701.0,22267.0,10930.0,25741.0,37023
922,18763.0,26928.0,17481.0,27556.0,37049
923,22702.0,34662.0,22460.0,35351.0,13153
924,19644.0,21860.0,15341.0,24441.0,19155
925,1275.0,3996.0,901.0,4102.0,13161
926,1957.0,5311.0,1229.0,5980.0,16045
927,22302.0,21841.0,16102.0,24627.0,19193
928,176.0,1135.0,138.0,1235.0,13125
929,39821.0,26235.0,32006.0,27382.0,19013
930,3043.0,2813.0,1920.0,3521.0,19175
931,1789.0,8446.0,1474.0,9579.0,13143
932,1411.0,4471.0,965.0,5047.0,13083
933,7541.0,19773.0,6844.0,21063.0,16083
934,5371.0,8443.0,3758.0,9697.0,18017
935,2221.0,4633.0,1525.0,5292.0,18139
936,9648.0,20416.0,7633.0,22732.0,17001
937,3806.0,8937.0,2802.0,9642.0,18001
938,3694.0,6984.0,2829.0,7025.0,20059
939,2432.0,4773.0,1587.0,5589.0,18159
940,3090.0,5413.0,2633.0,5623.0,17147
941,6830.0,10281.0,5904.0,10239.0,6005
942,329063.0,318127.0,339145.0,309514.0,6065
943,3325.0,8219.0,2924.0,8913.0,12007
944,1953.0,1646.0,1631.0,1875.0,8055
945,8483.0,7589.0,7965.0,7691.0,13009
946,1339.0,3980.0,1014.0,4567.0,12125
947,60246.0,47204.0,58998.0,43649.0,13051
948,8396.0,26876.0,8204.0,29879.0,13015
949,172.0,889.0,127.0,905.0,8017
950,4003.0,5654.0,3118.0,5712.0,53003
951,22726.0,20746.0,17842.0,24066.0,53015
952,21478.0,19605.0,20766.0,18259.0,53029
953,7108.0,9221.0,3980.0,6305.0,53047
954,14863.0,7705.0,11342.0,9657.0,55031
955,22379.0,30355.0,17391.0,31044.0,55039
956,3397.0,3676.0,2171.0,4564.0,55107
957,1303.0,2182.0,924.0,2474.0,54075
958,2628.0,7802.0,1942.0,8650.0,47143
959,1904.0,11895.0,1621.0,12010.0,48049
960,535.0,3484.0,597.0,3907.0,48165
961,2339.0,6141.0,2194.0,7065.0,48185
962,553.0,1424.0,314.0,1403.0,48207
963,5202.0,17323.0,4851.0,18856.0,48291
964,537.0,2419.0,480.0,2546.0,48307
965,9750.0,32904.0,10047.0,33172.0,48441
966,2648.0,6084.0,2538.0,6405.0,48449
967,2148.0,14200.0,2104.0,10025.0,49021
968,5452.0,12479.0,4492.0,13369.0,51023
969,6550.0,6875.0,5765.0,7447.0,51053
970,19903.0,20006.0,20015.0,19455.0,51121
971,4088.0,11200.0,4057.0,11875.0,51145
972,4903.0,2682.0,5199.0,1921.0,51830
973,3811.0,4343.0,3606.0,4398.0,5019
974,63085.0,38332.0,58669.0,33928.0,1101
975,7711.0,11275.0,7234.0,12313.0,6115
976,1471.0,2892.0,1350.0,3155.0,5061
977,42669.0,44479.0,38676.0,42193.0,6007
978,2191.0,3049.0,1780.0,3376.0,1037
979,3171.0,7567.0,2197.0,9466.0,1059
980,33171.0,56138.0,30982.0,61467.0,37071
981,7232.0,3483.0,6113.0,3556.0,37131
982,3833.0,2622.0,3490.0,2560.0,37187
983,1403.0,1962.0,1211.0,2551.0,38061
984,224.0,1302.0,153.0,1380.0,31017
985,1031.0,2876.0,712.0,3095.0,31039
986,3307.0,6770.0,2509.0,7486.0,31155
987,153108.0,42369.0,149980.0,45615.0,34017
988,37139.0,27322.0,37543.0,25095.0,35013
989,15841.0,5546.0,13162.0,4893.0,35031
990,2961.0,7061.0,2210.0,7828.0,32001
991,3511.0,12014.0,3400.0,13542.0,32007
992,16797.0,17612.0,12394.0,19025.0,36015
993,5427.0,7467.0,3777.0,8173.0,36095
994,4196.0,10080.0,3306.0,11796.0,40041
995,2559.0,6925.0,1852.0,8243.0,40049
996,1106.0,2316.0,766.0,2593.0,40075
997,1170.0,2628.0,797.0,3094.0,40077
998,1911.0,3780.0,1348.0,4722.0,21069
999,595.0,1977.0,444.0,2151.0,21129
1000,2582.0,6416.0,1865.0,7338.0,21137
1001,2966.0,6820.0,2395.0,7740.0,21167
1002,1942.0,3955.0,1331.0,4701.0,21225
1003,4883.0,7219.0,4958.0,7697.0,21239
1004,3014.0,3649.0,2717.0,3585.0,22027
1005,48774.0,25178.0,46063.0,24163.0,24017
1006,25042.0,36074.0,19193.0,38842.0,24043
1007,9367.0,6369.0,7001.0,7900.0,23007
1008,11833.0,15633.0,10414.0,18844.0,37087
1009,48668.0,53385.0,50219.0,54665.0,37129
1010,23314.0,27641.0,21520.0,27360.0,37191
1011,2394.0,2964.0,1597.0,3156.0,38003
1012,927.0,2458.0,696.0,3661.0,38053
1013,436.0,2557.0,317.0,2623.0,31031
1014,18745.0,25744.0,16991.0,29393.0,34041
1015,95409.0,88453.0,97032.0,94529.0,32031
1016,9030.0,11174.0,6370.0,11546.0,36039
1017,7507.0,11852.0,4518.0,13265.0,39033
1018,4249.0,6620.0,2672.0,7763.0,39047
1019,657.0,1796.0,424.0,2054.0,40033
1020,25322.0,44042.0,25426.0,45981.0,45003
1021,452.0,538.0,264.0,648.0,46073
1022,2782.0,4698.0,2227.0,5288.0,46127
1023,4789.0,15503.0,3453.0,16897.0,47019
1024,11825.0,20708.0,10026.0,23781.0,47119
1025,1540.0,3606.0,1086.0,4173.0,40099
1026,1043.0,3087.0,748.0,3581.0,40127
1027,36961.0,42463.0,40222.0,43667.0,41017
1028,352687.0,262039.0,363017.0,257488.0,42003
1029,4788.0,16702.0,3613.0,19455.0,42009
1030,7212.0,10963.0,4873.0,13446.0,26151
1031,423982.0,240073.0,429283.0,191768.0,27053
1032,2160.0,2504.0,1295.0,2974.0,27101
1033,6458.0,15092.0,4706.0,16721.0,29029
1034,1508.0,2677.0,933.0,3343.0,29111
1035,1736.0,3231.0,1138.0,3969.0,29173
1036,269.0,670.0,191.0,728.0,30059
1037,98.0,421.0,55.0,460.0,30109
1038,1579.0,3973.0,1352.0,4395.0,37043
1039,8252.0,13475.0,7188.0,14108.0,21047
1040,1996.0,4102.0,1306.0,4314.0,20011
1041,3117.0,4742.0,2234.0,5232.0,20099
1042,66818.0,99921.0,61969.0,78977.0,6061
1043,1880.0,3714.0,1318.0,3381.0,4012
1044,222018.0,73111.0,174611.0,43637.0,8031
1045,1330.0,4695.0,874.0,5293.0,8081
1046,229.0,353.0,197.0,339.0,8053
1047,6363.0,17379.0,5908.0,18110.0,1001
1048,28236.0,39688.0,32296.0,40418.0,5143
1049,552.0,1687.0,399.0,1873.0,8073
1050,5172.0,13688.0,4163.0,14655.0,5005
1051,2712.0,6179.0,1843.0,7272.0,8075
1052,2228.0,3138.0,1899.0,3439.0,12047
1053,2927.0,5100.0,2433.0,5330.0,13107
1054,15168.0,39653.0,16572.0,42513.0,13077
1055,4261.0,2999.0,3809.0,3057.0,13163
1056,7342.0,13418.0,6383.0,14231.0,12063
1057,6138.0,13552.0,5438.0,14303.0,8085
1058,1060.0,2053.0,852.0,2096.0,13315
1059,2131.0,7221.0,1835.0,7682.0,13257
1060,66.0,235.0,44.0,203.0,16033
1061,1287.0,3696.0,930.0,3743.0,16047
1062,2110.0,4234.0,1441.0,4863.0,18121
1063,5419.0,10587.0,3941.0,12054.0,18033
1064,2613.0,4348.0,1801.0,4875.0,19145
1065,13316.0,10128.0,9840.0,11583.0,19033
1066,5667.0,5534.0,4452.0,6113.0,17085
1067,4596.0,10862.0,3506.0,11649.0,18069
1068,3665.0,3555.0,2437.0,4428.0,17015
1069,7133.0,16672.0,5779.0,16893.0,47167
1070,568.0,295.0,454.0,280.0,48109
1071,39511.0,69059.0,45503.0,73566.0,48167
1072,8456.0,17512.0,7130.0,18712.0,48203
1073,112.0,668.0,90.0,660.0,48235
1074,303.0,2580.0,314.0,2973.0,48237
1075,1479.0,5621.0,1479.0,6371.0,48281
1076,380.0,1565.0,353.0,1656.0,48319
1077,4859.0,14071.0,7123.0,26587.0,48373
1078,346.0,2174.0,264.0,1838.0,49001
1079,17281.0,156950.0,24579.0,89755.0,49049
1080,7655.0,8213.0,6737.0,8582.0,51001
1081,10209.0,26679.0,9733.0,30578.0,51019
1082,3239.0,4296.0,3047.0,4657.0,51043
1083,8954.0,26253.0,8436.0,27619.0,1051
1084,9829.0,25295.0,9340.0,28824.0,1083
1085,94299.0,99291.0,76744.0,84389.0,51810
1086,53626.0,21571.0,54463.0,18298.0,50007
1087,9076.0,4588.0,7522.0,4997.0,50017
1088,1294.0,1995.0,1091.0,2178.0,53019
1089,336.0,913.0,276.0,841.0,53023
1090,668004.0,275700.0,657149.0,197781.0,53033
1091,4629.0,3067.0,3426.0,3844.0,55023
1092,11316.0,10224.0,9025.0,11487.0,55033
1093,4014.0,3992.0,2808.0,4712.0,55077
1094,8865.0,10741.0,5886.0,13255.0,55083
1095,1768.0,3824.0,1213.0,4509.0,54001
1096,2428.0,6191.0,1365.0,7876.0,54059
1097,2363.0,4513.0,1568.0,5718.0,54065
1098,795.0,3639.0,836.0,3925.0,48003
1099,9864.0,14033.0,10555.0,16314.0,48021
1100,4791.0,6021.0,4663.0,6516.0,48055
1101,3875.0,12094.0,3466.0,12896.0,48073
1102,5158.0,11220.0,5057.0,12212.0,48099
1103,180.0,555.0,84.0,486.0,48101
1104,1850.0,5646.0,1461.0,5995.0,48161
1105,10670.0,30936.0,10276.0,35274.0,48181
1106,302.0,1176.0,249.0,1207.0,48197
1107,1070.0,3906.0,904.0,4266.0,48239
1108,5.0,139.0,5.0,149.0,48269
1109,71.0,790.0,78.0,850.0,48359
1110,2410.0,7107.0,2034.0,8050.0,48407
1111,221.0,787.0,209.0,819.0,48413
1112,613.0,2871.0,540.0,3206.0,48425
1113,475.0,2892.0,348.0,3033.0,48429
1114,3056.0,14351.0,2624.0,15681.0,48499
1115,146147.0,223811.0,154831.0,117901.0,49035
1116,2139.0,3074.0,1997.0,2635.0,49037
1117,7595.0,17695.0,6597.0,19442.0,51031
1118,18294.0,39940.0,19360.0,39592.0,51085
1119,602288.0,749885.0,549040.0,590465.0,4013
1120,17470.0,9520.0,15721.0,9231.0,5069
1121,5069.0,8874.0,3611.0,10732.0,1079
1122,159876.0,141683.0,151581.0,130614.0,1073
1123,20051.0,71436.0,22927.0,72846.0,1117
1124,290824.0,136517.0,286658.0,105819.0,6013
1125,4455.0,5124.0,3972.0,5454.0,1107
1126,4881.0,15145.0,4476.0,16655.0,5033
1127,66831.0,93043.0,61958.0,107710.0,12083
1128,2311.0,8975.0,2112.0,10294.0,12003
1129,7547.0,5469.0,7487.0,5149.0,8107
1130,9347.0,5571.0,9502.0,5064.0,8117
1131,1864.0,964.0,1345.0,1109.0,8109
1132,1839.0,1098.0,1600.0,1264.0,8065
1133,30107.0,48183.0,30158.0,53182.0,12085
1134,838.0,2785.0,526.0,2894.0,8063
1135,35906.0,47996.0,33421.0,60196.0,12015
1136,20624.0,49383.0,17328.0,52870.0,37057
1137,111224.0,33769.0,118783.0,27879.0,37063
1138,3778.0,4411.0,3570.0,4358.0,37079
1139,18642.0,32994.0,19664.0,35535.0,37089
1140,16351.0,25227.0,14057.0,26463.0,37157
1141,818.0,1195.0,476.0,1356.0,38019
1142,3903.0,5513.0,2930.0,6333.0,31067
1143,1146.0,3600.0,873.0,3763.0,31081
1144,614.0,1949.0,417.0,2173.0,31167
1145,65312.0,56025.0,56874.0,58163.0,36027
1146,21793.0,16952.0,15692.0,19301.0,39043
1147,12564.0,22443.0,9419.0,23777.0,39063
1148,89432.0,88581.0,66581.0,96345.0,39151
1149,3681.0,9520.0,2793.0,10449.0,40013
1150,301.0,1792.0,222.0,1964.0,40043
1151,393.0,1675.0,287.0,1827.0,40053
1152,1954.0,5965.0,1473.0,5969.0,40065
1153,3149.0,3753.0,2862.0,3520.0,51103
1154,5132.0,3952.0,4590.0,4099.0,51147
1155,1980.0,2311.0,1741.0,2532.0,51157
1156,7131.0,4060.0,6690.0,3731.0,51630
1157,18581.0,19704.0,14232.0,21502.0,55141
1158,931.0,1971.0,566.0,2289.0,54015
